symbol,date,amount,data,formatted_date,type
5254.KL,1441328400,0.05,0.05,2015-09-04,DIVIDEND
5254.KL,1449450000,0.03,0.03,2015-12-07,DIVIDEND
5254.KL,1457312400,0.03,0.03,2016-03-07,DIVIDEND
5254.KL,1465174800,0.03,0.03,2016-06-06,DIVIDEND
5254.KL,1473037200,0.03,0.03,2016-09-05,DIVIDEND
5254.KL,1480554000,0.05,0.05,2016-12-01,DIVIDEND
5254.KL,1488330000,0.035,0.035,2017-03-01,DIVIDEND
5254.KL,1496624400,0.025,0.025,2017-06-05,DIVIDEND
5254.KL,1504659600,0.03,0.03,2017-09-06,DIVIDEND
5254.KL,1512522000,0.03,0.03,2017-12-06,DIVIDEND
5257.KL,1425430800,0.01,0.01,2015-03-04,DIVIDEND
5258.KL,1369184400,0.05,0.05,2013-05-22,DIVIDEND
5258.KL,1379898000,0.035,0.035,2013-09-23,DIVIDEND
5258.KL,1399251600,0.085,0.085,2014-05-05,DIVIDEND
5258.KL,1418346000,0.147,0.147,2014-12-12,DIVIDEND
5258.KL,1450400400,0.122,0.122,2015-12-18,DIVIDEND
5258.KL,1482886800,0.13,0.13,2016-12-28,DIVIDEND
5258.KL,1514336400,0.14,0.14,2017-12-27,DIVIDEND
5259.KL,1435280400,0.01,0.01,2015-06-26,DIVIDEND
5259.KL,1450141200,0.0125,0.0125,2015-12-15,DIVIDEND
5259.KL,1465779600,0.01,0.01,2016-06-13,DIVIDEND
5260.KL,1445389200,0.028,0.028,2015-10-21,DIVIDEND
5260.KL,1445907600,0.028,0.028,2015-10-27,DIVIDEND
5263.KL,1458694800,0.04,0.04,2016-03-23,DIVIDEND
5263.KL,1473901200,0.025,0.025,2016-09-15,DIVIDEND
5263.KL,1490058000,0.025,0.025,2017-03-21,DIVIDEND
5263.KL,1505350800,0.03,0.03,2017-09-14,DIVIDEND
5264.KL,1433898000,0.03,0.03,2015-06-10,DIVIDEND
5264.KL,1449450000,0.02,0.02,2015-12-07,DIVIDEND
5264.KL,1462410000,0.02,0.02,2016-05-05,DIVIDEND
5264.KL,1473123600,0.035,0.035,2016-09-06,DIVIDEND
5264.KL,1493773200,0.035,0.035,2017-05-03,DIVIDEND
5264.KL,1504832400,0.025,0.025,2017-09-08,DIVIDEND
5267.KL,1457485200,0.015,0.015,2016-03-09,DIVIDEND
5267.KL,1499994000,0.01,0.01,2017-07-14,DIVIDEND
5268.KL,1471309200,0.01,0.01,2016-08-16,DIVIDEND
5268.KL,1502845200,0.005,0.005,2017-08-16,DIVIDEND
5269.KL,1455238800,0.012,0.012,2016-02-12,DIVIDEND
5269.KL,1473728400,0.0023,0.0023,2016-09-13,DIVIDEND
5269.KL,1487034000,0.0049,0.0049,2017-02-14,DIVIDEND
5269.KL,1505264400,0.0258,0.0258,2017-09-13,DIVIDEND
5269.KL,1518397200,0.0315,0.0315,2018-02-12,DIVIDEND
5272.KL,1473382800,0.018,0.018,2016-09-09,DIVIDEND
5272.KL,1483405200,0.02,0.02,2017-01-03,DIVIDEND
5272.KL,1489366800,0.02,0.02,2017-03-13,DIVIDEND
5272.KL,1496192400,0.02,0.02,2017-05-31,DIVIDEND
5272.KL,1511485200,0.01,0.01,2017-11-24,DIVIDEND
5272.KL,1517187600,0.02,0.02,2018-01-29,DIVIDEND
5273.KL,1466470800,0.015,0.015,2016-06-21,DIVIDEND
5273.KL,1490749200,0.02,0.02,2017-03-29,DIVIDEND
5273.KL,1506646800,0.02,0.02,2017-09-29,DIVIDEND
5347.KL,1368579600,0.1,0.1,2013-05-15,DIVIDEND
5347.KL,1387328400,0.15,0.15,2013-12-18,DIVIDEND
5347.KL,1400115600,0.1,0.1,2014-05-15,DIVIDEND
5347.KL,1418778000,0.19,0.19,2014-12-17,DIVIDEND
5347.KL,1431910800,0.1,0.1,2015-05-18,DIVIDEND
5347.KL,1450141200,0.19,0.19,2015-12-15,DIVIDEND
5347.KL,1463533200,0.1,0.1,2016-05-18,DIVIDEND
5347.KL,1481850000,0.22,0.22,2016-12-16,DIVIDEND
5347.KL,1495069200,0.17,0.17,2017-05-18,DIVIDEND
5347.KL,1513645200,0.44,0.44,2017-12-19,DIVIDEND
5355.KL,1386205200,0.12,0.12,2013-12-05,DIVIDEND
5355.KL,1417741200,0.08,0.08,2014-12-05,DIVIDEND
5355.KL,1449450000,0.05,0.05,2015-12-07,DIVIDEND
5355.KL,1481072400,0.05,0.05,2016-12-07,DIVIDEND
5355.KL,1512522000,0.055,0.055,2017-12-06,DIVIDEND
5371.KL,1371690000,0.03,0.03,2013-06-20,DIVIDEND
5371.KL,1403226000,0.03,0.03,2014-06-20,DIVIDEND
5371.KL,1418259600,0.03,0.03,2014-12-11,DIVIDEND
5371.KL,1434934800,0.03,0.03,2015-06-22,DIVIDEND
5371.KL,1461632400,0.03,0.03,2016-04-26,DIVIDEND
5371.KL,1466125200,0.03,0.03,2016-06-17,DIVIDEND
5371.KL,1481072400,0.03,0.03,2016-12-07,DIVIDEND
5371.KL,1499043600,0.03,0.03,2017-07-03,DIVIDEND
5371.KL,1512954000,0.03,0.03,2017-12-11,DIVIDEND
5398.KL,1357261200,0.06,0.06,2013-01-04,DIVIDEND
5398.KL,1373850000,0.06,0.06,2013-07-15,DIVIDEND
5398.KL,1389229200,0.06,0.06,2014-01-09,DIVIDEND
5398.KL,1404954000,0.06,0.06,2014-07-10,DIVIDEND
5398.KL,1421024400,0.06,0.06,2015-01-12,DIVIDEND
5398.KL,1436749200,0.06,0.06,2015-07-13,DIVIDEND
5398.KL,1452560400,0.06,0.06,2016-01-12,DIVIDEND
5398.KL,1468458000,0.06,0.06,2016-07-14,DIVIDEND
5398.KL,1483405200,0.06,0.06,2017-01-03,DIVIDEND
5398.KL,1499821200,0.06,0.06,2017-07-12,DIVIDEND
5398.KL,1514941200,0.06,0.06,2018-01-03,DIVIDEND
5401.KL,1375750800,0.064,0.064,2013-08-06,DIVIDEND
5401.KL,1386810000,0.045,0.045,2013-12-12,DIVIDEND
5401.KL,1398214800,0.04,0.04,2014-04-23,DIVIDEND
5401.KL,1449622800,0.05,0.05,2015-12-09,DIVIDEND
5401.KL,1456966800,0.02,0.02,2016-03-03,DIVIDEND
5401.KL,1485824400,0.025,0.025,2017-01-31,DIVIDEND
5401.KL,1507770000,0.02,0.02,2017-10-12,DIVIDEND
5401.KL,1517965200,0.016,0.016,2018-02-07,DIVIDEND
5436.KL,1375059600,0.265,0.265,2013-07-29,DIVIDEND
5436.KL,1384304400,0.2,0.2,2013-11-13,DIVIDEND
5436.KL,1407200400,0.2,0.2,2014-08-05,DIVIDEND
5436.KL,1415754000,0.15,0.15,2014-11-12,DIVIDEND
5436.KL,1438650000,0.2,0.2,2015-08-04,DIVIDEND
5436.KL,1447376400,0.18,0.18,2015-11-13,DIVIDEND
5436.KL,1470186000,0.2,0.2,2016-08-03,DIVIDEND
5436.KL,1479258000,0.2,0.2,2016-11-16,DIVIDEND
5436.KL,1501808400,0.2,0.2,2017-08-04,DIVIDEND
5517.KL,1369875600,0.07,0.07,2013-05-30,DIVIDEND
5517.KL,1383008400,0.03,0.03,2013-10-29,DIVIDEND
5517.KL,1401757200,0.1,0.1,2014-06-03,DIVIDEND
5517.KL,1413853200,0.03,0.03,2014-10-21,DIVIDEND
5517.KL,1433293200,0.09,0.09,2015-06-03,DIVIDEND
5517.KL,1445475600,0.03,0.03,2015-10-22,DIVIDEND
5517.KL,1464829200,0.11,0.11,2016-06-02,DIVIDEND
5517.KL,1477270800,0.03,0.03,2016-10-24,DIVIDEND
5517.KL,1496365200,0.11,0.11,2017-06-02,DIVIDEND
5517.KL,1508461200,0.03,0.03,2017-10-20,DIVIDEND
5533.KL,1373504400,0.015,0.015,2013-07-11,DIVIDEND
5533.KL,1402275600,0.015,0.015,2014-06-09,DIVIDEND
5533.KL,1433811600,0.02,0.02,2015-06-09,DIVIDEND
5533.KL,1465779600,0.01,0.01,2016-06-13,DIVIDEND
5533.KL,1496883600,0.01,0.01,2017-06-08,DIVIDEND
5568.KL,1365642000,0.03,0.03,2013-04-11,DIVIDEND
5568.KL,1370998800,0.035,0.035,2013-06-12,DIVIDEND
5568.KL,1397091600,0.03,0.03,2014-04-10,DIVIDEND
5568.KL,1402966800,0.035,0.035,2014-06-17,DIVIDEND
5568.KL,1428627600,0.03,0.03,2015-04-10,DIVIDEND
5568.KL,1435107600,0.035,0.035,2015-06-24,DIVIDEND
5568.KL,1460422800,0.03,0.03,2016-04-12,DIVIDEND
5568.KL,1465779600,0.035,0.035,2016-06-13,DIVIDEND
5568.KL,1488330000,0.03,0.03,2017-03-01,DIVIDEND
5568.KL,1520989200,0.03,0.03,2018-03-14,DIVIDEND
5576.KL,1516582800,0.0075,0.0075,2018-01-22,DIVIDEND
5584.KL,1373936400,0.005,0.005,2013-07-16,DIVIDEND
5584.KL,1405645200,0.03,0.03,2014-07-18,DIVIDEND
5584.KL,1437008400,0.03,0.03,2015-07-16,DIVIDEND
5584.KL,1437440400,0.03,0.03,2015-07-21,DIVIDEND
5584.KL,1467162000,0.035,0.035,2016-06-29,DIVIDEND
5584.KL,1498784400,0.045,0.045,2017-06-30,DIVIDEND
5592.KL,1366938000,0.04,0.04,2013-04-26,DIVIDEND
5592.KL,1398646800,0.04,0.04,2014-04-28,DIVIDEND
5592.KL,1430182800,0.02,0.02,2015-04-28,DIVIDEND
5592.KL,1461718800,0.02,0.02,2016-04-27,DIVIDEND
5592.KL,1493168400,0.02,0.02,2017-04-26,DIVIDEND
5606.KL,1437699600,0.02,0.02,2015-07-24,DIVIDEND
5606.KL,1469149200,0.02,0.02,2016-07-22,DIVIDEND
5606.KL,1500426000,0.02,0.02,2017-07-19,DIVIDEND
5606PA.KL,1437440400,0.0002,0.0002,2015-07-21,DIVIDEND
5606PA.KL,1452819600,0.0002,0.0002,2016-01-15,DIVIDEND
5606PA.KL,1468890000,0.0002,0.0002,2016-07-19,DIVIDEND
5606PA.KL,1484269200,0.0002,0.0002,2017-01-13,DIVIDEND
5606PA.KL,1500253200,0.0002,0.0002,2017-07-17,DIVIDEND
5614.KL,1425949200,0.035,0.035,2015-03-10,DIVIDEND
5614.KL,1457571600,0.025,0.025,2016-03-10,DIVIDEND
5657.KL,1367974800,0.08,0.08,2013-05-08,DIVIDEND
5665.KL,1368493200,0.05,0.05,2013-05-14,DIVIDEND
5665.KL,1387155600,0.02,0.02,2013-12-16,DIVIDEND
5665.KL,1400202000,0.02,0.02,2014-05-16,DIVIDEND
5665.KL,1494896400,0.03,0.03,2017-05-16,DIVIDEND
5673.KL,1374627600,0.03,0.03,2013-07-24,DIVIDEND
5673.KL,1406077200,0.03,0.03,2014-07-23,DIVIDEND
5673.KL,1468371600,0.03,0.03,2016-07-13,DIVIDEND
5681.KL,1362618000,0.175,0.175,2013-03-07,DIVIDEND
5681.KL,1370826000,0.175,0.175,2013-06-10,DIVIDEND
5681.KL,1378256400,0.175,0.175,2013-09-04,DIVIDEND
5681.KL,1384390800,0.175,0.175,2013-11-14,DIVIDEND
5681.KL,1392858000,0.175,0.175,2014-02-20,DIVIDEND
5681.KL,1400634000,0.12,0.12,2014-05-21,DIVIDEND
5681.KL,1408582800,0.14,0.14,2014-08-21,DIVIDEND
5681.KL,1416272400,0.12,0.12,2014-11-18,DIVIDEND
5681.KL,1432515600,0.12,0.12,2015-05-25,DIVIDEND
5681.KL,1440032400,0.14,0.14,2015-08-20,DIVIDEND
5681.KL,1447722000,0.14,0.14,2015-11-17,DIVIDEND
5681.KL,1457053200,0.2,0.2,2016-03-04,DIVIDEND
5681.KL,1464051600,0.12,0.12,2016-05-24,DIVIDEND
5681.KL,1472173200,0.14,0.14,2016-08-26,DIVIDEND
5681.KL,1479690000,0.14,0.14,2016-11-21,DIVIDEND
5681.KL,1488762000,0.3,0.3,2017-03-06,DIVIDEND
5681.KL,1496192400,0.14,0.14,2017-05-31,DIVIDEND
5681.KL,1504573200,0.14,0.14,2017-09-05,DIVIDEND
5681.KL,1511398800,0.2,0.2,2017-11-23,DIVIDEND
5703.KL,1376614800,0.025,0.025,2013-08-16,DIVIDEND
5703.KL,1407891600,0.045,0.045,2014-08-13,DIVIDEND
5703.KL,1441069200,0.04,0.04,2015-09-01,DIVIDEND
5703.KL,1469667600,0.05,0.05,2016-07-28,DIVIDEND
5789.KL,1377565200,0.025,0.025,2013-08-27,DIVIDEND
5789.KL,1399424400,0.015,0.015,2014-05-07,DIVIDEND
5789.KL,1408582800,0.015,0.015,2014-08-21,DIVIDEND
5789.KL,1436403600,0.0325,0.0325,2015-07-09,DIVIDEND
5789.KL,1471309200,0.035,0.035,2016-08-16,DIVIDEND
5789.KL,1499389200,0.02,0.02,2017-07-07,DIVIDEND
5789.KL,1502413200,0.02,0.02,2017-08-11,DIVIDEND
5797.KL,1374195600,0.05,0.05,2013-07-19,DIVIDEND
5797.KL,1405904400,0.06,0.06,2014-07-21,DIVIDEND
5797.KL,1405990800,0.06,0.06,2014-07-22,DIVIDEND
5797.KL,1437440400,0.06,0.06,2015-07-21,DIVIDEND
5797.KL,1468976400,0.04,0.04,2016-07-20,DIVIDEND
5797.KL,1500426000,0.06,0.06,2017-07-19,DIVIDEND
5819.KL,1362704400,0.15,0.15,2013-03-08,DIVIDEND
5819.KL,1382662800,0.3,0.3,2013-10-25,DIVIDEND
5819.KL,1394499600,0.15,0.15,2014-03-11,DIVIDEND
5819.KL,1414544400,0.26,0.26,2014-10-29,DIVIDEND
5819.KL,1425949200,0.15,0.15,2015-03-10,DIVIDEND
5819.KL,1446080400,0.26,0.26,2015-10-29,DIVIDEND
5819.KL,1457398800,0.15,0.15,2016-03-08,DIVIDEND
5819.KL,1477875600,0.26,0.26,2016-10-31,DIVIDEND
5819.KL,1488848400,0.15,0.15,2017-03-07,DIVIDEND
5819.KL,1509066000,0.3,0.3,2017-10-27,DIVIDEND
5827.KL,1385082000,0.1,0.1,2013-11-22,DIVIDEND
5827.KL,1417136400,0.05,0.05,2014-11-28,DIVIDEND
5827.KL,1437699600,0.12,0.12,2015-07-24,DIVIDEND
5827.KL,1470358800,0.08,0.08,2016-08-05,DIVIDEND
5827.KL,1503018000,0.07,0.07,2017-08-18,DIVIDEND
5843.KL,1369875600,0.02,0.02,2013-05-30,DIVIDEND
5843.KL,1373936400,0.02,0.02,2013-07-16,DIVIDEND
5843.KL,1394413200,0.02,0.02,2014-03-10,DIVIDEND
5843.KL,1405904400,0.02,0.02,2014-07-21,DIVIDEND
5843.KL,1425949200,0.02,0.02,2015-03-10,DIVIDEND
5843.KL,1437354000,0.02,0.02,2015-07-20,DIVIDEND
5843.KL,1469062800,0.02,0.02,2016-07-21,DIVIDEND
5843.KL,1500426000,0.0425,0.0425,2017-07-19,DIVIDEND
5878.KL,1364259600,0.04,0.04,2013-03-26,DIVIDEND
5878.KL,1372208400,0.02,0.02,2013-06-26,DIVIDEND
5878.KL,1380070800,0.02,0.02,2013-09-25,DIVIDEND
5878.KL,1387328400,0.02,0.02,2013-12-18,DIVIDEND
5878.KL,1403744400,0.0145,0.0145,2014-06-26,DIVIDEND
5878.KL,1411693200,0.0145,0.0145,2014-09-26,DIVIDEND
5878.KL,1419814800,0.02,0.02,2014-12-29,DIVIDEND
5878.KL,1427245200,0.026,0.026,2015-03-25,DIVIDEND
5878.KL,1435280400,0.0175,0.0175,2015-06-26,DIVIDEND
5878.KL,1442970000,0.0175,0.0175,2015-09-23,DIVIDEND
5878.KL,1451350800,0.0175,0.0175,2015-12-29,DIVIDEND
5878.KL,1459213200,0.0175,0.0175,2016-03-29,DIVIDEND
5878.KL,1467075600,0.018000000000000002,0.018000000000000002,2016-06-28,DIVIDEND
5878.KL,1474592400,0.015,0.015,2016-09-23,DIVIDEND
5878.KL,1482109200,0.015,0.015,2016-12-19,DIVIDEND
5878.KL,1491354000,0.022,0.022,2017-04-05,DIVIDEND
5878.KL,1498611600,0.018000000000000002,0.018000000000000002,2017-06-28,DIVIDEND
5878.KL,1505782800,0.015,0.015,2017-09-19,DIVIDEND
5878.KL,1512954000,0.004,0.004,2017-12-11,DIVIDEND
5886.KL,1374195600,0.06,0.06,2013-07-19,DIVIDEND
5886.KL,1405904400,0.03,0.03,2014-07-21,DIVIDEND
5886.KL,1437440400,0.03,0.03,2015-07-21,DIVIDEND
5886.KL,1467594000,0.05,0.05,2016-07-04,DIVIDEND
5886.KL,1499216400,0.03,0.03,2017-07-05,DIVIDEND
5908.KL,1374195600,0.09,0.09,2013-07-19,DIVIDEND
5908.KL,1405904400,0.095,0.095,2014-07-21,DIVIDEND
5908.KL,1437354000,0.095,0.095,2015-07-20,DIVIDEND
5908.KL,1466643600,0.095,0.095,2016-06-23,DIVIDEND
5908.KL,1498611600,0.095,0.095,2017-06-28,DIVIDEND
5916.KL,1497315600,0.08,0.08,2017-06-13,DIVIDEND
5924.KL,1381194000,0.01,0.01,2013-10-08,DIVIDEND
5932.KL,1374022800,0.02,0.02,2013-07-17,DIVIDEND
5932.KL,1404781200,0.015,0.015,2014-07-08,DIVIDEND
5932.KL,1436317200,0.02,0.02,2015-07-08,DIVIDEND
5959.KL,1406077200,0.015,0.015,2014-07-23,DIVIDEND
5959.KL,1437526800,0.015,0.015,2015-07-22,DIVIDEND
5983.KL,1363741200,0.03,0.03,2013-03-20,DIVIDEND
5983.KL,1378429200,0.03,0.03,2013-09-06,DIVIDEND
5983.KL,1394672400,0.03,0.03,2014-03-13,DIVIDEND
5983.KL,1409706000,0.04,0.04,2014-09-03,DIVIDEND
5983.KL,1426122000,0.04,0.04,2015-03-12,DIVIDEND
5983.KL,1441328400,0.04,0.04,2015-09-04,DIVIDEND
5983.KL,1457485200,0.03,0.03,2016-03-09,DIVIDEND
5983.KL,1473296400,0.03,0.03,2016-09-08,DIVIDEND
5983.KL,1488934800,0.03,0.03,2017-03-08,DIVIDEND
5983.KL,1505091600,0.015,0.015,2017-09-11,DIVIDEND
6009.KL,1361322000,0.012,0.012,2013-02-20,DIVIDEND
6009.KL,1366765200,0.012,0.012,2013-04-24,DIVIDEND
6009.KL,1375318800,0.008,0.008,2013-08-01,DIVIDEND
6009.KL,1382576400,0.015,0.015,2013-10-24,DIVIDEND
6009.KL,1395104400,0.022,0.022,2014-03-18,DIVIDEND
6009.KL,1400720400,0.013,0.013,2014-05-22,DIVIDEND
6009.KL,1405558800,0.015,0.015,2014-07-17,DIVIDEND
6009.KL,1411002000,0.016,0.016,2014-09-18,DIVIDEND
6009.KL,1418259600,0.022,0.022,2014-12-11,DIVIDEND
6009.KL,1421715600,0.013,0.013,2015-01-20,DIVIDEND
6009.KL,1427418000,0.017,0.017,2015-03-27,DIVIDEND
6009.KL,1432688400,0.008,0.008,2015-05-27,DIVIDEND
6009.KL,1435280400,0.018000000000000002,0.018000000000000002,2015-06-26,DIVIDEND
6009.KL,1441069200,0.011,0.011,2015-09-01,DIVIDEND
6009.KL,1447808400,0.02,0.02,2015-11-18,DIVIDEND
6009.KL,1451350800,0.02,0.02,2015-12-29,DIVIDEND
6009.KL,1456102800,0.015,0.015,2016-02-22,DIVIDEND
6009.KL,1462237200,0.013,0.013,2016-05-03,DIVIDEND
6009.KL,1469149200,0.025,0.025,2016-07-22,DIVIDEND
6009.KL,1476752400,0.012,0.012,2016-10-18,DIVIDEND
6009.KL,1483405200,0.01,0.01,2017-01-03,DIVIDEND
6009.KL,1488934800,0.015,0.015,2017-03-08,DIVIDEND
6009.KL,1492736400,0.02,0.02,2017-04-21,DIVIDEND
6009.KL,1507770000,0.015,0.015,2017-10-12,DIVIDEND
6009.KL,1515027600,0.01,0.01,2018-01-04,DIVIDEND
6012.KL,1363136400,0.08,0.08,2013-03-13,DIVIDEND
6012.KL,1368493200,0.08,0.08,2013-05-14,DIVIDEND
6012.KL,1369789200,0.08,0.08,2013-05-29,DIVIDEND
6012.KL,1378256400,0.08,0.08,2013-09-04,DIVIDEND
6012.KL,1385514000,0.08,0.08,2013-11-27,DIVIDEND
6012.KL,1394154000,0.08,0.08,2014-03-07,DIVIDEND
6012.KL,1401238800,0.08,0.08,2014-05-28,DIVIDEND
6012.KL,1409101200,0.08,0.08,2014-08-27,DIVIDEND
6012.KL,1416963600,0.08,0.08,2014-11-26,DIVIDEND
6012.KL,1424826000,0.08,0.08,2015-02-25,DIVIDEND
6012.KL,1432688400,0.13,0.13,2015-05-27,DIVIDEND
6012.KL,1440550800,0.05,0.05,2015-08-26,DIVIDEND
6012.KL,1448499600,0.05,0.05,2015-11-26,DIVIDEND
6012.KL,1456362000,0.05,0.05,2016-02-25,DIVIDEND
6012.KL,1464310800,0.05,0.05,2016-05-27,DIVIDEND
6012.KL,1472173200,0.05,0.05,2016-08-26,DIVIDEND
6012.KL,1480294800,0.05,0.05,2016-11-28,DIVIDEND
6012.KL,1487898000,0.05,0.05,2017-02-24,DIVIDEND
6012.KL,1496019600,0.05,0.05,2017-05-29,DIVIDEND
6012.KL,1503882000,0.05,0.05,2017-08-28,DIVIDEND
6012.KL,1511830800,0.05,0.05,2017-11-28,DIVIDEND
6017.KL,1379034000,0.12,0.12,2013-09-13,DIVIDEND
6017.KL,1386291600,0.07,0.07,2013-12-06,DIVIDEND
6017.KL,1402448400,0.07,0.07,2014-06-11,DIVIDEND
6017.KL,1410397200,0.05,0.05,2014-09-11,DIVIDEND
6017.KL,1418259600,0.07,0.07,2014-12-11,DIVIDEND
6017.KL,1433984400,0.1,0.1,2015-06-11,DIVIDEND
6017.KL,1441933200,0.08,0.08,2015-09-11,DIVIDEND
6017.KL,1449795600,0.07,0.07,2015-12-11,DIVIDEND
6017.KL,1465779600,0.07,0.07,2016-06-13,DIVIDEND
6017.KL,1473814800,0.06,0.06,2016-09-14,DIVIDEND
6017.KL,1482454800,0.06,0.06,2016-12-23,DIVIDEND
6017.KL,1497488400,0.06,0.06,2017-06-15,DIVIDEND
6017.KL,1505350800,0.06,0.06,2017-09-14,DIVIDEND
6033.KL,1369098000,0.35,0.35,2013-05-21,DIVIDEND
6033.KL,1378429200,0.15,0.15,2013-09-06,DIVIDEND
6033.KL,1399597200,0.4,0.4,2014-05-09,DIVIDEND
6033.KL,1408669200,0.2,0.2,2014-08-22,DIVIDEND
6033.KL,1416272400,0.2,0.2,2014-11-18,DIVIDEND
6033.KL,1425517200,0.15,0.15,2015-03-05,DIVIDEND
6033.KL,1432602000,0.14,0.14,2015-05-26,DIVIDEND
6033.KL,1439946000,0.14,0.14,2015-08-19,DIVIDEND
6033.KL,1447808400,0.15,0.15,2015-11-18,DIVIDEND
6033.KL,1457485200,0.17,0.17,2016-03-09,DIVIDEND
6033.KL,1463965200,0.14,0.14,2016-05-23,DIVIDEND
6033.KL,1472000400,0.14,0.14,2016-08-24,DIVIDEND
6033.KL,1479258000,0.15,0.15,2016-11-16,DIVIDEND
6033.KL,1488848400,0.19,0.19,2017-03-07,DIVIDEND
6033.KL,1495760400,0.15,0.15,2017-05-26,DIVIDEND
6033.KL,1503882000,0.16,0.16,2017-08-28,DIVIDEND
6033.KL,1511398800,0.16,0.16,2017-11-23,DIVIDEND
6041.KL,1436144400,0.05,0.05,2015-07-06,DIVIDEND
6041.KL,1468198800,0.02,0.02,2016-07-11,DIVIDEND
6041.KL,1499821200,0.02,0.02,2017-07-12,DIVIDEND
6076.KL,1372035600,0.02,0.02,2013-06-24,DIVIDEND
6076.KL,1403744400,0.03,0.03,2014-06-26,DIVIDEND
6084.KL,1363050000,0.06,0.06,2013-03-12,DIVIDEND
6084.KL,1380070800,0.06,0.06,2013-09-25,DIVIDEND
6084.KL,1395795600,0.06,0.06,2014-03-26,DIVIDEND
6084.KL,1411520400,0.06,0.06,2014-09-24,DIVIDEND
6084.KL,1427418000,0.06,0.06,2015-03-27,DIVIDEND
6084.KL,1442883600,0.09,0.09,2015-09-22,DIVIDEND
6084.KL,1459213200,0.09,0.09,2016-03-29,DIVIDEND
6084.KL,1475024400,0.09,0.09,2016-09-28,DIVIDEND
6084.KL,1490749200,0.09,0.09,2017-03-29,DIVIDEND
6084.KL,1506474000,0.06,0.06,2017-09-27,DIVIDEND
6114.KL,1361235600,0.05,0.05,2013-02-19,DIVIDEND
6114.KL,1387414800,0.1,0.1,2013-12-19,DIVIDEND
6114.KL,1414544400,0.08,0.08,2014-10-29,DIVIDEND
6114.KL,1450227600,0.07,0.07,2015-12-16,DIVIDEND
6114.KL,1481677200,0.07,0.07,2016-12-14,DIVIDEND
6114.KL,1513904400,0.05,0.05,2017-12-22,DIVIDEND
6139.KL,1379379600,0.12,0.12,2013-09-17,DIVIDEND
6139.KL,1386637200,0.3,0.3,2013-12-10,DIVIDEND
6139.KL,1398042000,0.4,0.4,2014-04-21,DIVIDEND
6139.KL,1413334800,0.4,0.4,2014-10-15,DIVIDEND
6139.KL,1430355600,0.35,0.35,2015-04-30,DIVIDEND
6139.KL,1453338000,0.0735,0.0735,2016-01-21,DIVIDEND
6139.KL,1483491600,0.12,0.12,2017-01-04,DIVIDEND
6139.KL,1514854800,0.15,0.15,2018-01-02,DIVIDEND
6149.KL,1372208400,0.06,0.06,2013-06-26,DIVIDEND
6149.KL,1403744400,0.06,0.06,2014-06-26,DIVIDEND
6149.KL,1435280400,0.06,0.06,2015-06-26,DIVIDEND
6149.KL,1467075600,0.06,0.06,2016-06-28,DIVIDEND
6149.KL,1498611600,0.06,0.06,2017-06-28,DIVIDEND
6173.KL,1370826000,0.07,0.07,2013-06-10,DIVIDEND
6173.KL,1399251600,0.07,0.07,2014-05-05,DIVIDEND
6173.KL,1429578000,0.035,0.035,2015-04-21,DIVIDEND
6173.KL,1460422800,0.04,0.04,2016-04-12,DIVIDEND
6173.KL,1490662800,0.045,0.045,2017-03-28,DIVIDEND
6181.KL,1388106000,0.025,0.025,2013-12-27,DIVIDEND
6181.KL,1419814800,0.03,0.03,2014-12-29,DIVIDEND
6181.KL,1451350800,0.03,0.03,2015-12-29,DIVIDEND
6181.KL,1480381200,0.025,0.025,2016-11-29,DIVIDEND
6181.KL,1511917200,0.025,0.025,2017-11-29,DIVIDEND
6203.KL,1486342800,0.01,0.01,2017-02-06,DIVIDEND
6203.KL,1518051600,0.01,0.01,2018-02-08,DIVIDEND
6238.KL,1370394000,0.02,0.02,2013-06-05,DIVIDEND
6238.KL,1379034000,0.016,0.016,2013-09-13,DIVIDEND
6238.KL,1401930000,0.018,0.018,2014-06-05,DIVIDEND
6238.KL,1410742800,0.012,0.012,2014-09-15,DIVIDEND
6238.KL,1433466000,0.016,0.016,2015-06-05,DIVIDEND
6238.KL,1442278800,0.01,0.01,2015-09-15,DIVIDEND
6238.KL,1465261200,0.014,0.014,2016-06-07,DIVIDEND
6238.KL,1473814800,0.01,0.01,2016-09-14,DIVIDEND
6238.KL,1496797200,0.014,0.014,2017-06-07,DIVIDEND
6238.KL,1505437200,0.01,0.01,2017-09-15,DIVIDEND
6262.KL,1495501200,0.02,0.02,2017-05-23,DIVIDEND
6262.KL,1506906000,0.02,0.02,2017-10-02,DIVIDEND
6297.KL,1371690000,0.1,0.1,2013-06-20,DIVIDEND
6297.KL,1398128400,0.075,0.075,2014-04-22,DIVIDEND
6351.KL,1363654800,0.1,0.1,2013-03-19,DIVIDEND
6351.KL,1370912400,0.1,0.1,2013-06-11,DIVIDEND
6351.KL,1378861200,0.1,0.1,2013-09-11,DIVIDEND
6351.KL,1384909200,0.1,0.1,2013-11-20,DIVIDEND
6351.KL,1394413200,0.1,0.1,2014-03-10,DIVIDEND
6351.KL,1400634000,0.1,0.1,2014-05-21,DIVIDEND
6351.KL,1409014800,0.1,0.1,2014-08-26,DIVIDEND
6351.KL,1416877200,0.1,0.1,2014-11-25,DIVIDEND
6351.KL,1425603600,0.1,0.1,2015-03-06,DIVIDEND
